Delivery Date,Delivery Hour,Settlement Point,Settlement Point Price
01/13/2022,10,HB_NORTH,34.11
01/13/2022,10,HB_SOUTH,34.07
01/13/2022,10,HB_WEST,34.13
01/13/2022,11,HB_HOUSTON,28.7
01/13/2022,11,HB_NORTH,28.82
01/13/2022,11,HB_SOUTH,28.94
01/13/2022,11,HB_WEST,28.84
01/13/2022,12,HB_HOUSTON,27.87
01/13/2022,12,HB_NORTH,28.02
01/13/2022,12,HB_SOUTH,28.14
01/13/2022,12,HB_WEST,28.04
01/13/2022,13,HB_HOUSTON,27.61
01/13/2022,13,HB_NORTH,27.56
01/13/2022,13,HB_SOUTH,27.36
01/13/2022,13,HB_WEST,27.54
01/13/2022,14,HB_HOUSTON,26.69
01/13/2022,14,HB_NORTH,26.7
01/13/2022,14,HB_SOUTH,26.61
01/13/2022,14,HB_WEST,26.68
01/13/2022,15,HB_HOUSTON,25.64
01/13/2022,15,HB_NORTH,25.88
01/13/2022,15,HB_SOUTH,26.11
01/13/2022,15,HB_WEST,25.91
01/13/2022,16,HB_HOUSTON,25.68
01/13/2022,16,HB_NORTH,25.81
01/13/2022,16,HB_SOUTH,26.01
01/13/2022,16,HB_WEST,25.84
01/13/2022,17,HB_HOUSTON,27.2
01/13/2022,17,HB_NORTH,28
01/13/2022,17,HB_SOUTH,28.98
01/13/2022,17,HB_WEST,28.16
01/13/2022,18,HB_HOUSTON,61.38
01/13/2022,18,HB_NORTH,61.45
01/13/2022,18,HB_SOUTH,61.29
01/13/2022,18,HB_WEST,61.42
01/13/2022,19,HB_HOUSTON,61.33
01/13/2022,19,HB_NORTH,61.3
01/13/2022,19,HB_SOUTH,61.03
01/13/2022,19,HB_WEST,61.26
01/13/2022,20,HB_HOUSTON,43.6
01/13/2022,20,HB_NORTH,43.56
01/13/2022,20,HB_SOUTH,43.42
01/13/2022,20,HB_WEST,43.54
01/13/2022,21,HB_HOUSTON,38.78
01/13/2022,21,HB_NORTH,38.86
01/13/2022,21,HB_SOUTH,38.92
01/13/2022,21,HB_WEST,38.88
01/13/2022,22,HB_HOUSTON,31.81
01/13/2022,22,HB_NORTH,32
01/13/2022,22,HB_SOUTH,32.42
01/13/2022,22,HB_WEST,32.1
01/13/2022,23,HB_HOUSTON,32.67
01/13/2022,23,HB_NORTH,32.66
01/13/2022,23,HB_SOUTH,32.7
01/13/2022,23,HB_WEST,32.69
01/13/2022,24,HB_HOUSTON,29.73
01/13/2022,24,HB_NORTH,29.71
01/13/2022,24,HB_SOUTH,29.77
01/13/2022,24,HB_WEST,29.76
01/14/2022,1,HB_HOUSTON,31.13
01/14/2022,1,HB_NORTH,31.11
01/14/2022,1,HB_SOUTH,31.12
01/14/2022,1,HB_WEST,31.17
01/14/2022,2,HB_HOUSTON,28.57
01/14/2022,2,HB_NORTH,28.55
01/14/2022,2,HB_SOUTH,28.57
01/14/2022,2,HB_WEST,28.61
01/14/2022,3,HB_HOUSTON,25.86
01/14/2022,3,HB_NORTH,25.85
01/14/2022,3,HB_SOUTH,25.87
01/14/2022,3,HB_WEST,25.91
01/14/2022,4,HB_HOUSTON,24.26
01/14/2022,4,HB_NORTH,24.24
01/14/2022,4,HB_SOUTH,24.27
01/14/2022,4,HB_WEST,24.31
01/14/2022,5,HB_HOUSTON,26.68
01/14/2022,5,HB_NORTH,26.65
01/14/2022,5,HB_SOUTH,26.69
01/14/2022,5,HB_WEST,26.74
01/14/2022,6,HB_HOUSTON,32.74
01/14/2022,6,HB_NORTH,32.68
01/14/2022,6,HB_SOUTH,32.7
01/14/2022,6,HB_WEST,32.76
01/14/2022,7,HB_HOUSTON,48.18
01/14/2022,7,HB_NORTH,47.9
01/14/2022,7,HB_SOUTH,47.45
01/14/2022,7,HB_WEST,47.94
01/14/2022,8,HB_HOUSTON,38.41
01/14/2022,8,HB_NORTH,38.23
01/14/2022,8,HB_SOUTH,38.18
01/14/2022,8,HB_WEST,38.31
01/14/2022,9,HB_HOUSTON,33.71
01/14/2022,9,HB_NORTH,33.41
01/14/2022,9,HB_SOUTH,33.56
01/14/2022,9,HB_WEST,31.04
01/14/2022,10,HB_HOUSTON,34.63
01/14/2022,10,HB_NORTH,32.15
01/14/2022,10,HB_SOUTH,34.8
01/14/2022,10,HB_WEST,25.14
01/14/2022,11,HB_HOUSTON,30.23
01/14/2022,11,HB_NORTH,27.69
01/14/2022,11,HB_SOUTH,30.14
01/14/2022,11,HB_WEST,23.02
01/14/2022,12,HB_HOUSTON,29.91
01/14/2022,12,HB_NORTH,28.08
01/14/2022,12,HB_SOUTH,29.71
01/14/2022,12,HB_WEST,20.74
01/14/2022,13,HB_HOUSTON,28.38
01/14/2022,13,HB_NORTH,23.67
01/14/2022,13,HB_SOUTH,28.54
01/14/2022,13,HB_WEST,8.24
01/14/2022,14,HB_HOUSTON,26.3
01/14/2022,14,HB_NORTH,22.24
01/14/2022,14,HB_SOUTH,26.59
01/14/2022,14,HB_WEST,3.39
01/14/2022,15,HB_HOUSTON,25.07
01/14/2022,15,HB_NORTH,21
01/14/2022,15,HB_SOUTH,25.59
01/14/2022,15,HB_WEST,2.56
01/14/2022,16,HB_HOUSTON,24.64
01/14/2022,16,HB_NORTH,21.26
01/14/2022,16,HB_SOUTH,24.8
01/14/2022,16,HB_WEST,4.21
01/14/2022,17,HB_HOUSTON,30.12
01/14/2022,17,HB_NORTH,28.22
01/14/2022,17,HB_SOUTH,29.62
01/14/2022,17,HB_WEST,25.02
01/14/2022,18,HB_HOUSTON,52.1
01/14/2022,18,HB_NORTH,51.36
01/14/2022,18,HB_SOUTH,50.61
01/14/2022,18,HB_WEST,50.56
01/14/2022,19,HB_HOUSTON,31.46
01/14/2022,19,HB_NORTH,31.08
01/14/2022,19,HB_SOUTH,30.45
01/14/2022,19,HB_WEST,29.15
01/14/2022,20,HB_HOUSTON,29.16
01/14/2022,20,HB_NORTH,27.06
01/14/2022,20,HB_SOUTH,27.54
01/14/2022,20,HB_WEST,12.28
01/14/2022,21,HB_HOUSTON,28.57
01/14/2022,21,HB_NORTH,26.68
01/14/2022,21,HB_SOUTH,26.6
01/14/2022,21,HB_WEST,2.51
01/14/2022,22,HB_HOUSTON,25.19
01/14/2022,22,HB_NORTH,24
01/14/2022,22,HB_SOUTH,22.31
01/14/2022,22,HB_WEST,0.01
01/14/2022,23,HB_HOUSTON,21.67
01/14/2022,23,HB_NORTH,21.24
01/14/2022,23,HB_SOUTH,18.5
01/14/2022,23,HB_WEST,-0.28
01/14/2022,24,HB_HOUSTON,17.37
01/14/2022,24,HB_NORTH,16.87
01/14/2022,24,HB_SOUTH,14.56
01/14/2022,24,HB_WEST,-0.75
01/15/2022,1,HB_HOUSTON,13.14
01/15/2022,1,HB_NORTH,11.85
01/15/2022,1,HB_SOUTH,10.43
01/15/2022,1,HB_WEST,-2.27
01/15/2022,2,HB_HOUSTON,13.42
01/15/2022,2,HB_NORTH,11.98
01/15/2022,2,HB_SOUTH,10.98
01/15/2022,2,HB_WEST,-2.09
01/15/2022,3,HB_HOUSTON,13.92
01/15/2022,3,HB_NORTH,11.99
01/15/2022,3,HB_SOUTH,11.7
01/15/2022,3,HB_WEST,-2.2
01/15/2022,4,HB_HOUSTON,14.74
01/15/2022,4,HB_NORTH,13.33
01/15/2022,4,HB_SOUTH,12.79
01/15/2022,4,HB_WEST,-0.9
01/15/2022,5,HB_HOUSTON,17.45
01/15/2022,5,HB_NORTH,16.4
01/15/2022,5,HB_SOUTH,15.33
01/15/2022,5,HB_WEST,-0.28
01/15/2022,6,HB_HOUSTON,17.48
01/15/2022,6,HB_NORTH,16.68
01/15/2022,6,HB_SOUTH,15.03
01/15/2022,6,HB_WEST,0.01
01/15/2022,7,HB_HOUSTON,29.07
01/15/2022,7,HB_NORTH,28.69
01/15/2022,7,HB_SOUTH,23.89
01/15/2022,7,HB_WEST,0.31
01/15/2022,8,HB_HOUSTON,26.9
01/15/2022,8,HB_NORTH,26.58
01/15/2022,8,HB_SOUTH,21.53
01/15/2022,8,HB_WEST,0.52
01/15/2022,9,HB_HOUSTON,28.05
01/15/2022,9,HB_NORTH,26.13
01/15/2022,9,HB_SOUTH,22.59
01/15/2022,9,HB_WEST,0.48
01/15/2022,10,HB_HOUSTON,29.1
01/15/2022,10,HB_NORTH,25.77
01/15/2022,10,HB_SOUTH,21.83
01/15/2022,10,HB_WEST,-0.29
01/15/2022,11,HB_HOUSTON,31.31
01/15/2022,11,HB_NORTH,28.55
01/15/2022,11,HB_SOUTH,23.02
01/15/2022,11,HB_WEST,-0.76
01/15/2022,12,HB_HOUSTON,31.9
01/15/2022,12,HB_NORTH,29.11
01/15/2022,12,HB_SOUTH,23.77
01/15/2022,12,HB_WEST,-0.89
01/15/2022,13,HB_HOUSTON,29.08
01/15/2022,13,HB_NORTH,27.47
01/15/2022,13,HB_SOUTH,21.81
01/15/2022,13,HB_WEST,-0.72
01/15/2022,14,HB_HOUSTON,25.97
01/15/2022,14,HB_NORTH,24.23
01/15/2022,14,HB_SOUTH,20.49
01/15/2022,14,HB_WEST,-0.77
01/15/2022,15,HB_HOUSTON,25.66
01/15/2022,15,HB_NORTH,23.57
01/15/2022,15,HB_SOUTH,20.17
01/15/2022,15,HB_WEST,-0.78
01/15/2022,16,HB_HOUSTON,25.06
01/15/2022,16,HB_NORTH,22.54
01/15/2022,16,HB_SOUTH,19.43
01/15/2022,16,HB_WEST,-0.84
01/15/2022,17,HB_HOUSTON,25.22
01/15/2022,17,HB_NORTH,23.32
01/15/2022,17,HB_SOUTH,19.75
01/15/2022,17,HB_WEST,1.36
01/15/2022,18,HB_HOUSTON,42.53
01/15/2022,18,HB_NORTH,41.42
01/15/2022,18,HB_SOUTH,31.38
01/15/2022,18,HB_WEST,29.64
01/15/2022,19,HB_HOUSTON,43.06
01/15/2022,19,HB_NORTH,44.41
01/15/2022,19,HB_SOUTH,34.26
01/15/2022,19,HB_WEST,41.54
01/15/2022,20,HB_HOUSTON,41.52
01/15/2022,20,HB_NORTH,42.24
01/15/2022,20,HB_SOUTH,33.84
01/15/2022,20,HB_WEST,41.55
01/15/2022,21,HB_HOUSTON,44.31
01/15/2022,21,HB_NORTH,45.2
01/15/2022,21,HB_SOUTH,37.44
01/15/2022,21,HB_WEST,45.14
01/15/2022,22,HB_HOUSTON,45.84
01/15/2022,22,HB_NORTH,46.98
01/15/2022,22,HB_SOUTH,38.74
01/15/2022,22,HB_WEST,46.95
01/15/2022,23,HB_HOUSTON,43.47
01/15/2022,23,HB_NORTH,44.74
01/15/2022,23,HB_SOUTH,36.56
01/15/2022,23,HB_WEST,44.69
01/15/2022,24,HB_HOUSTON,41.46
01/15/2022,24,HB_NORTH,43.17
01/15/2022,24,HB_SOUTH,34.51
01/15/2022,24,HB_WEST,43.08
01/16/2022,1,HB_HOUSTON,36.68
01/16/2022,1,HB_NORTH,38.37
01/16/2022,1,HB_SOUTH,32.59
01/16/2022,1,HB_WEST,38.62
01/16/2022,2,HB_HOUSTON,35.07
01/16/2022,2,HB_NORTH,36.32
01/16/2022,2,HB_SOUTH,31.06
01/16/2022,2,HB_WEST,36.61
01/16/2022,3,HB_HOUSTON,36.3
01/16/2022,3,HB_NORTH,37.65
01/16/2022,3,HB_SOUTH,32.55
01/16/2022,3,HB_WEST,38
01/16/2022,4,HB_HOUSTON,37.81
01/16/2022,4,HB_NORTH,38.99
01/16/2022,4,HB_SOUTH,33.79
01/16/2022,4,HB_WEST,39.31
01/16/2022,5,HB_HOUSTON,40.25
01/16/2022,5,HB_NORTH,41.12
01/16/2022,5,HB_SOUTH,37.72
01/16/2022,5,HB_WEST,41.4
01/16/2022,6,HB_HOUSTON,42.67
01/16/2022,6,HB_NORTH,42.92
01/16/2022,6,HB_SOUTH,40.23
01/16/2022,6,HB_WEST,42.99
01/16/2022,7,HB_HOUSTON,66.35
01/16/2022,7,HB_NORTH,68.35
01/16/2022,7,HB_SOUTH,62.63
01/16/2022,7,HB_WEST,68.49
01/16/2022,8,HB_HOUSTON,70.38
01/16/2022,8,HB_NORTH,72.24
01/16/2022,8,HB_SOUTH,66.39
01/16/2022,8,HB_WEST,71.85
01/16/2022,9,HB_HOUSTON,51.92
01/16/2022,9,HB_NORTH,52.39
01/16/2022,9,HB_SOUTH,49.48
01/16/2022,9,HB_WEST,52.17
01/16/2022,10,HB_HOUSTON,35.92
01/16/2022,10,HB_NORTH,36.07
01/16/2022,10,HB_SOUTH,35.73
01/16/2022,10,HB_WEST,36.12
01/16/2022,11,HB_HOUSTON,32.39
01/16/2022,11,HB_NORTH,32.38
01/16/2022,11,HB_SOUTH,32.33
01/16/2022,11,HB_WEST,32.38
01/16/2022,12,HB_HOUSTON,29.57
01/16/2022,12,HB_NORTH,29.51
01/16/2022,12,HB_SOUTH,29.5
01/16/2022,12,HB_WEST,29.51
01/16/2022,13,HB_HOUSTON,27.27
01/16/2022,13,HB_NORTH,27.16
01/16/2022,13,HB_SOUTH,27.13
01/16/2022,13,HB_WEST,27.15
01/16/2022,14,HB_HOUSTON,26.47
01/16/2022,14,HB_NORTH,26.29
01/16/2022,14,HB_SOUTH,26.26
01/16/2022,14,HB_WEST,26.28
01/16/2022,15,HB_HOUSTON,25.41
01/16/2022,15,HB_NORTH,25.28
01/16/2022,15,HB_SOUTH,25.35
01/16/2022,15,HB_WEST,25.27
01/16/2022,16,HB_HOUSTON,25.16
01/16/2022,16,HB_NORTH,25.1
01/16/2022,16,HB_SOUTH,25.19
01/16/2022,16,HB_WEST,25.1
01/16/2022,17,HB_HOUSTON,27.36
01/16/2022,17,HB_NORTH,27.3
01/16/2022,17,HB_SOUTH,27.38
01/16/2022,17,HB_WEST,27.3
01/16/2022,18,HB_HOUSTON,56.44
01/16/2022,18,HB_NORTH,57.14
01/16/2022,18,HB_SOUTH,58.65
01/16/2022,18,HB_WEST,57.33
01/16/2022,19,HB_HOUSTON,58.03
01/16/2022,19,HB_NORTH,58.36
01/16/2022,19,HB_SOUTH,59.36
01/16/2022,19,HB_WEST,58.46
01/16/2022,20,HB_HOUSTON,44.81
01/16/2022,20,HB_NORTH,45
01/16/2022,20,HB_SOUTH,45.24
01/16/2022,20,HB_WEST,45.06
01/16/2022,21,HB_HOUSTON,40.11
01/16/2022,21,HB_NORTH,40.31
01/16/2022,21,HB_SOUTH,40.5
01/16/2022,21,HB_WEST,40.4
01/16/2022,22,HB_HOUSTON,35.5
01/16/2022,22,HB_NORTH,35.71
01/16/2022,22,HB_SOUTH,35.87
01/16/2022,22,HB_WEST,35.81
01/16/2022,23,HB_HOUSTON,35.67
01/16/2022,23,HB_NORTH,35.79
01/16/2022,23,HB_SOUTH,35.83
01/16/2022,23,HB_WEST,35.85
01/16/2022,24,HB_HOUSTON,31.41
01/16/2022,24,HB_NORTH,31.32
01/16/2022,24,HB_SOUTH,31.27
01/16/2022,24,HB_WEST,31.33
01/17/2022,1,HB_HOUSTON,28.63
01/17/2022,1,HB_NORTH,29.09
01/17/2022,1,HB_SOUTH,27.84
01/17/2022,1,HB_WEST,29.22
01/17/2022,2,HB_HOUSTON,27.5
01/17/2022,2,HB_NORTH,28.01
01/17/2022,2,HB_SOUTH,26.53
01/17/2022,2,HB_WEST,28.16
01/17/2022,3,HB_HOUSTON,28.31
01/17/2022,3,HB_NORTH,28.63
01/17/2022,3,HB_SOUTH,27.74
01/17/2022,3,HB_WEST,28.73
01/17/2022,4,HB_HOUSTON,30.24
01/17/2022,4,HB_NORTH,30.34
01/17/2022,4,HB_SOUTH,30.06
01/17/2022,4,HB_WEST,30.37
01/17/2022,5,HB_HOUSTON,36.12
01/17/2022,5,HB_NORTH,36.12
01/17/2022,5,HB_SOUTH,36.13
01/17/2022,5,HB_WEST,36.13
01/17/2022,6,HB_HOUSTON,42.82
01/17/2022,6,HB_NORTH,42.83
01/17/2022,6,HB_SOUTH,42.82
01/17/2022,6,HB_WEST,42.84
01/17/2022,7,HB_HOUSTON,86.35
01/17/2022,7,HB_NORTH,86.86
01/17/2022,7,HB_SOUTH,86.81
01/17/2022,7,HB_WEST,86.9
01/17/2022,8,HB_HOUSTON,88.2
01/17/2022,8,HB_NORTH,90.79
01/17/2022,8,HB_SOUTH,89.45
01/17/2022,8,HB_WEST,90.63
01/17/2022,9,HB_HOUSTON,51.32
01/17/2022,9,HB_NORTH,52.33
01/17/2022,9,HB_SOUTH,51.81
01/17/2022,9,HB_WEST,52.3
01/17/2022,10,HB_HOUSTON,35.66
01/17/2022,10,HB_NORTH,36.31
01/17/2022,10,HB_SOUTH,36.43
01/17/2022,10,HB_WEST,36.24
01/17/2022,11,HB_HOUSTON,33.64
01/17/2022,11,HB_NORTH,34.07
01/17/2022,11,HB_SOUTH,34.3
01/17/2022,11,HB_WEST,33.89
01/17/2022,12,HB_HOUSTON,31.17
01/17/2022,12,HB_NORTH,31.56
01/17/2022,12,HB_SOUTH,31.96
01/17/2022,12,HB_WEST,31.09
01/17/2022,13,HB_HOUSTON,29.85
01/17/2022,13,HB_NORTH,29.96
01/17/2022,13,HB_SOUTH,30.4
01/17/2022,13,HB_WEST,29.13
01/17/2022,14,HB_HOUSTON,27.65
01/17/2022,14,HB_NORTH,27.65
01/17/2022,14,HB_SOUTH,27.96
01/17/2022,14,HB_WEST,26.92
01/17/2022,15,HB_HOUSTON,26.08
01/17/2022,15,HB_NORTH,26.06
01/17/2022,15,HB_SOUTH,26.16
01/17/2022,15,HB_WEST,24.99
01/17/2022,16,HB_HOUSTON,25.23
01/17/2022,16,HB_NORTH,25.14
01/17/2022,16,HB_SOUTH,25.25
01/17/2022,16,HB_WEST,24.1
01/17/2022,17,HB_HOUSTON,26.86
01/17/2022,17,HB_NORTH,26.8
01/17/2022,17,HB_SOUTH,26.78
01/17/2022,17,HB_WEST,25.63
01/17/2022,18,HB_HOUSTON,44.21
01/17/2022,18,HB_NORTH,44.26
01/17/2022,18,HB_SOUTH,44.16
01/17/2022,18,HB_WEST,43.14
01/17/2022,19,HB_HOUSTON,36.39
01/17/2022,19,HB_NORTH,36.25
01/17/2022,19,HB_SOUTH,36.18
01/17/2022,19,HB_WEST,34.98
01/17/2022,20,HB_HOUSTON,30.5
01/17/2022,20,HB_NORTH,29.92
01/17/2022,20,HB_SOUTH,29.42
01/17/2022,20,HB_WEST,26.26
01/17/2022,21,HB_HOUSTON,29.51
01/17/2022,21,HB_NORTH,28.1
01/17/2022,21,HB_SOUTH,26.28
01/17/2022,21,HB_WEST,16.27
01/17/2022,22,HB_HOUSTON,28.06
01/17/2022,22,HB_NORTH,26
01/17/2022,22,HB_SOUTH,24.47
01/17/2022,22,HB_WEST,8.41
01/17/2022,23,HB_HOUSTON,27.51
01/17/2022,23,HB_NORTH,24.63
01/17/2022,23,HB_SOUTH,22.38
01/17/2022,23,HB_WEST,0.64
01/17/2022,24,HB_HOUSTON,23.46
01/17/2022,24,HB_NORTH,22.37
01/17/2022,24,HB_SOUTH,19.51
01/17/2022,24,HB_WEST,1.3
01/18/2022,1,HB_HOUSTON,20.56
01/18/2022,1,HB_NORTH,18.84
01/18/2022,1,HB_SOUTH,16.23
01/18/2022,1,HB_WEST,-0.29
01/18/2022,2,HB_HOUSTON,20.37
01/18/2022,2,HB_NORTH,18.79
01/18/2022,2,HB_SOUTH,15.63
01/18/2022,2,HB_WEST,-0.29
01/18/2022,3,HB_HOUSTON,20.55
01/18/2022,3,HB_NORTH,18.91
01/18/2022,3,HB_SOUTH,15.54
01/18/2022,3,HB_WEST,-0.28
01/18/2022,4,HB_HOUSTON,21.14
01/18/2022,4,HB_NORTH,19.46
01/18/2022,4,HB_SOUTH,15.86
01/18/2022,4,HB_WEST,0.01
01/18/2022,5,HB_HOUSTON,23.67
01/18/2022,5,HB_NORTH,22.51
01/18/2022,5,HB_SOUTH,18.4
01/18/2022,5,HB_WEST,1.18
01/18/2022,6,HB_HOUSTON,34.4
01/18/2022,6,HB_NORTH,33.3
01/18/2022,6,HB_SOUTH,26.98
01/18/2022,6,HB_WEST,6.22
01/18/2022,7,HB_HOUSTON,42.92
01/18/2022,7,HB_NORTH,41.9
01/18/2022,7,HB_SOUTH,39.13
01/18/2022,7,HB_WEST,22.12
01/18/2022,8,HB_HOUSTON,45.74
01/18/2022,8,HB_NORTH,44.67
01/18/2022,8,HB_SOUTH,41.94
01/18/2022,8,HB_WEST,26.27
01/18/2022,9,HB_HOUSTON,32.57
01/18/2022,9,HB_NORTH,31.45
01/18/2022,9,HB_SOUTH,29.41
01/18/2022,9,HB_WEST,11.32
01/18/2022,10,HB_HOUSTON,29.34
01/18/2022,10,HB_NORTH,27.43
01/18/2022,10,HB_SOUTH,25.78
01/18/2022,10,HB_WEST,0.26
01/18/2022,11,HB_HOUSTON,25.02
01/18/2022,11,HB_NORTH,23.25
01/18/2022,11,HB_SOUTH,21.7
01/18/2022,11,HB_WEST,0.01
01/18/2022,12,HB_HOUSTON,24.04
01/18/2022,12,HB_NORTH,22.51
01/18/2022,12,HB_SOUTH,18.59
01/18/2022,12,HB_WEST,-0.29
01/18/2022,13,HB_HOUSTON,23.61
01/18/2022,13,HB_NORTH,22.28
01/18/2022,13,HB_SOUTH,17.35
01/18/2022,13,HB_WEST,-1.05
01/18/2022,14,HB_HOUSTON,22.34
01/18/2022,14,HB_NORTH,20.83
01/18/2022,14,HB_SOUTH,17.05
01/18/2022,14,HB_WEST,-1.22
01/18/2022,15,HB_HOUSTON,23.98
01/18/2022,15,HB_NORTH,19.76
01/18/2022,15,HB_SOUTH,16.69
01/18/2022,15,HB_WEST,-1.22
01/18/2022,16,HB_HOUSTON,23.16
01/18/2022,16,HB_NORTH,18.88
01/18/2022,16,HB_SOUTH,17.36
01/18/2022,16,HB_WEST,-0.28
01/18/2022,17,HB_HOUSTON,25.09
01/18/2022,17,HB_NORTH,21.39
01/18/2022,17,HB_SOUTH,19.78
01/18/2022,17,HB_WEST,3.53
01/18/2022,18,HB_HOUSTON,40.05
01/18/2022,18,HB_NORTH,39.17
01/18/2022,18,HB_SOUTH,35.99
01/18/2022,18,HB_WEST,34.79
01/18/2022,19,HB_HOUSTON,46.74
01/18/2022,19,HB_NORTH,45.91
01/18/2022,19,HB_SOUTH,39.63
01/18/2022,19,HB_WEST,38.01
01/18/2022,20,HB_HOUSTON,30.43
01/18/2022,20,HB_NORTH,30.2
01/18/2022,20,HB_SOUTH,25.28
01/18/2022,20,HB_WEST,22.58
01/18/2022,21,HB_HOUSTON,30.8
01/18/2022,21,HB_NORTH,29.78
01/18/2022,21,HB_SOUTH,25.91
01/18/2022,21,HB_WEST,22.02
01/18/2022,22,HB_HOUSTON,27.9
01/18/2022,22,HB_NORTH,26.23
01/18/2022,22,HB_SOUTH,19.75
01/18/2022,22,HB_WEST,16.15
01/18/2022,23,HB_HOUSTON,25.43
01/18/2022,23,HB_NORTH,25.53
01/18/2022,23,HB_SOUTH,18.88
01/18/2022,23,HB_WEST,11.99
01/18/2022,24,HB_HOUSTON,22.83
01/18/2022,24,HB_NORTH,23.41
01/18/2022,24,HB_SOUTH,17.59
01/18/2022,24,HB_WEST,16
01/19/2022,1,HB_HOUSTON,20.63
01/19/2022,1,HB_NORTH,21.21
01/19/2022,1,HB_SOUTH,16.85
01/19/2022,1,HB_WEST,14.88
01/19/2022,2,HB_HOUSTON,17.71
01/19/2022,2,HB_NORTH,18.34
01/19/2022,2,HB_SOUTH,13.9
01/19/2022,2,HB_WEST,11.68
01/19/2022,3,HB_HOUSTON,16.87
01/19/2022,3,HB_NORTH,17.41
01/19/2022,3,HB_SOUTH,13.75
01/19/2022,3,HB_WEST,12.74
01/19/2022,4,HB_HOUSTON,18.27
01/19/2022,4,HB_NORTH,18.7
01/19/2022,4,HB_SOUTH,14.94
01/19/2022,4,HB_WEST,13.96
01/19/2022,5,HB_HOUSTON,21.13
01/19/2022,5,HB_NORTH,21.55
01/19/2022,5,HB_SOUTH,17.53
01/19/2022,5,HB_WEST,15.97
01/19/2022,6,HB_HOUSTON,28.5
01/19/2022,6,HB_NORTH,28.8
01/19/2022,6,HB_SOUTH,25
01/19/2022,6,HB_WEST,23.13
01/19/2022,7,HB_HOUSTON,36.95
01/19/2022,7,HB_NORTH,36.88
01/19/2022,7,HB_SOUTH,33.84
01/19/2022,7,HB_WEST,31.78
01/19/2022,8,HB_HOUSTON,39.67
01/19/2022,8,HB_NORTH,39.47
01/19/2022,8,HB_SOUTH,36.81
01/19/2022,8,HB_WEST,33.8
01/19/2022,9,HB_HOUSTON,32.91
01/19/2022,9,HB_NORTH,32.55
01/19/2022,9,HB_SOUTH,29.99
01/19/2022,9,HB_WEST,25.79
01/19/2022,10,HB_HOUSTON,25.51
01/19/2022,10,HB_NORTH,22.33
01/19/2022,10,HB_SOUTH,23.3
01/19/2022,10,HB_WEST,13.98
01/19/2022,11,HB_HOUSTON,25.6
01/19/2022,11,HB_NORTH,20.32
01/19/2022,11,HB_SOUTH,22.06
01/19/2022,11,HB_WEST,6.83
01/19/2022,12,HB_HOUSTON,25.53
01/19/2022,12,HB_NORTH,20
01/19/2022,12,HB_SOUTH,21.66
01/19/2022,12,HB_WEST,5.68
01/19/2022,13,HB_HOUSTON,27.59
01/19/2022,13,HB_NORTH,22.62
01/19/2022,13,HB_SOUTH,23.97
01/19/2022,13,HB_WEST,6
01/19/2022,14,HB_HOUSTON,27.01
01/19/2022,14,HB_NORTH,21
01/19/2022,14,HB_SOUTH,23.2
01/19/2022,14,HB_WEST,4.87
01/19/2022,15,HB_HOUSTON,26.26
